Agent,Market,Difference,Strategy Wins (%)
1.2926139739365794,0.6201550387596898,0.6724589351768896,
1.1219921791398406,0.349264385827467,0.7727277933123736,
0.4470210721631791,1.3174470928970994,-0.8704260207339203,
0.46158863653954474,1.7384615384615458,-1.276872901922001,
0.478616714775382,1.3942780509610988,-0.9156613361857169,
0.8159346716231268,0.40466568699486727,0.41126898462825956,
0.7205186516667701,0.6161308921457667,0.10438775952100343,
0.9080691874562321,0.7715651016695452,0.13650408578668694,
1.0622543372785178,0.9518098597968856,0.11044447748163222,
0.8118732256982656,1.4411133505878686,-0.629240124889603,
0.9745616253087354,1.6539263377345221,-0.6793647124257868,
0.7699439389813342,2.1296632816676264,-1.3597193426862924,
0.5581900483669874,1.7336440058479343,-1.175453957480947,
1.0136019966053227,0.9603267898344063,0.05327520677091635,
0.5775208225369037,1.410928143712575,-0.8334073211756712,
0.7001869763815698,1.3999031274558629,-0.6997161510742931,
0.9948850450275458,0.7629729328031667,0.23191211222437913,
0.9783657118749811,1.748269756961149,-0.7699040450861678,
0.8331691412157632,1.6192487785016303,-0.786079637285867,
0.9559856872788999,2.0005387931034706,-1.0445531058245707,
1.0961341611932682,0.8455240282233629,0.2506101329699053,
0.9221546660833514,1.7836678412746876,-0.8615131751913362,
0.5456758784743262,1.228056703712779,-0.6823808252384528,
0.8039184399975565,1.9892086330934873,-1.1852901930959308,
0.6346024925339151,1.1668558456299674,-0.5322533530960523,
0.7695356657480996,0.7756761241081598,-0.006140458360060164,
0.3589893842527821,0.7500000000000027,-0.39101061574722057,
0.7442988637522157,1.1446029714212131,-0.4003041076689975,
0.5209881155116667,0.8082655948892682,-0.2872774793776015,
0.598689836630528,1.5095349957938295,-0.9108451591633016,
0.8587516307874078,1.3269403435653124,-0.46818871277790464,
0.9983888623075207,2.847346938775524,-1.8489580764680031,
0.5013686096454527,0.5759312320916915,-0.07456262244623879,
1.0765522880925331,0.5573272911098529,0.5192249969826802,
0.9681486969698073,1.7458352614658204,-0.777686564496013,
0.9243128722841408,1.397551397551385,-0.4732385252672441,
0.3216848700299199,1.5365934797072518,-1.2149086096773318,
0.7695203974217155,0.7046989616865843,0.06482143573513122,
0.4423078604143251,1.0056032645106041,-0.563295404096279,
0.6860378402728604,1.3946488294313988,-0.7086109891585384,
1.141920504232164,0.7042245843554101,0.43769591987675394,
0.662207003439737,1.362209872507316,-0.7000028690675789,
1.10044099742437,0.8564666067417375,0.2439743906826326,
0.4428536277076913,1.0446260573199881,-0.6017724296122968,
1.0253651158325903,1.589060223409389,-0.5636951075767986,
0.8577525425365878,0.7545938137846233,0.10315872875196452,
1.073514451460621,1.1056460178206808,-0.03213156636005987,
0.8669111401579082,1.0208122243050093,-0.15390108414710113,
0.4685793481257577,1.5084140744517947,-1.039834726326037,
0.6341540643990354,0.95045798372096,-0.3163039193219246,
0.7739512817276278,0.48994733599719054,0.2840039457304373,
1.2242776862109543,1.5591111111111005,-0.3348334249001461,
0.9336855352946646,1.2254875097338926,-0.29180197443922806,
0.5930255974819043,1.5391011235955208,-0.9460755261136164,
1.0564980023301083,0.5042939248495875,0.5522040774805208,
1.2022667787920736,1.856649395509463,-0.6543826167173894,
1.2010965016652955,1.0543384556875806,0.1467580459777149,
0.8401034656965363,2.3111111111110003,-1.471007645414464,
0.5650455678028447,0.7916666666666871,-0.2266210988638424,
0.7573113287272933,1.3486971573960718,-0.5913858286687784,
1.0753349867204782,2.475468331846602,-1.4001333451261238,
0.7735410456586937,1.2245858414474475,-0.4510447957887538,
1.2661593420094686,1.4070181688635006,-0.14085882685403206,
1.021772194023573,2.0714737507905916,-1.0497015567670185,
0.8535879133539167,1.3961656686505024,-0.5425777552965857,
0.7333382980980172,1.4966300106420334,-0.7632917125440162,
0.6081265607172373,1.6426190842434403,-1.034492523526203,
0.6418159003288072,2.0655737704918584,-1.423757870163051,
1.0256799627471498,0.8148148148148255,0.21086514793232425,
0.8574622888635615,0.3588118811881113,0.49865040767545016,
0.5665040549241487,1.5459729151817747,-0.979468860257626,
1.1871198082386814,0.7359825399189995,0.4511372683196818,
0.549009215158239,1.1282998944033544,-0.5792906792451155,
0.5243154206386842,0.553276956223083,-0.028961535584398845,
0.3873296445826029,0.6543296030281879,-0.266999958445585,
0.9276060036991581,0.9682653724609782,-0.04065936876182008,
0.38208202610456693,0.4751508925131456,-0.09306886640857864,
0.9358159341067964,2.769797421731158,-1.8339814876243616,
0.7896034302026556,1.0057226673277466,-0.21611923712509107,
1.0892756907665126,1.4431473266401988,-0.3538716358736862,
0.7976729976800405,1.0057226673277466,-0.2080496696477061,
0.8356597833919784,0.6284521986470466,0.20720758474493184,
0.5213202389323731,2.3418114143920534,-1.8204911754596802,
1.7361039737486943,0.5170953546721468,1.2190086190765475,
0.700224570898701,1.0200645023738273,-0.31983993147512624,
1.1904648737993473,0.4214173228346399,0.7690475509647074,
0.8278722803464722,1.174076189263861,-0.3462039089173887,
1.106186847617295,1.5607407407406408,-0.45455389312334593,
0.42586039197042247,0.6969407265774429,-0.2710803346070204,
1.079327755928637,0.785064151412633,0.294263604516004,
0.8755900042168369,1.1661357252370723,-0.29054572102023546,
0.630282414617827,0.7242511284366416,-0.09396871381881466,
0.8349163906780784,2.068814855270403,-1.2338984645923246,
0.5081394848010099,0.7718652590563533,-0.2637257742553434,
0.6563160778077035,1.7477774955549765,-1.091461417747273,
0.8449915094903222,1.7762905746042084,-0.9312990651138862,
0.8436223981752862,1.3462733645790437,-0.5026509664037575,
0.7982786508722015,1.272929785449893,-0.4746511345776916,
1.2108454909917734,0.7861350249207205,0.4247104660710529,
0.6758648548230478,0.7958007645347347,-0.11993590971168688,25.0
